,mbti,character,movie_name,release_year,genre,revenue,score,metascore
601,INTP,Nikolai Romilly,Interstellar,2014.0,"Adventure, Drama, Sci-Fi",188020017.0,8.6,74.0
597,ISTJ,Case,Interstellar,2014.0,"Adventure, Drama, Sci-Fi",188020017.0,8.6,74.0
598,ISTJ,Doyle,Interstellar,2014.0,"Adventure, Drama, Sci-Fi",188020017.0,8.6,74.0
596,ISTP,Joseph Cooper,Interstellar,2014.0,"Adventure, Drama, Sci-Fi",188020017.0,8.6,74.0
783,INTJ,Hiro Shishigami,Inuyashiki,2018.0,"Action, Drama, Sci-Fi",,6.6,
781,ISFJ,Ichiro Inuyashiki,Inuyashiki,2018.0,"Action, Drama, Sci-Fi",,6.6,
782,ISFJ,Andō Naoyuki,Inuyashiki,2018.0,"Action, Drama, Sci-Fi",,6.6,
780,ISFP,Mari Inuyashiki,Inuyashiki,2018.0,"Action, Drama, Sci-Fi",,6.6,
1936,ESFJ,Jessica,Italian Spiderman,2007.0,"Short, Action, Comedy",,8.0,
1937,ESTP,Franco Franchetti,Italian Spiderman,2007.0,"Short, Action, Comedy",,8.0,
1669,ESFP,Maya Sinha,Ittefaq,2017.0,"Mystery, Thriller",298032.0,7.2,
1673,INTJ,Vikram Sethi,Ittefaq,2017.0,"Mystery, Thriller",298032.0,7.2,
1671,ISTP,Dev Varma,Ittefaq,2017.0,"Mystery, Thriller",298032.0,7.2,
714,ENFP,Mama,Jack Frost,1979.0,"Animation, Adventure, Comedy",,7.0,
715,ISFP,Jack Frost,Jack Frost,1979.0,"Animation, Adventure, Comedy",,7.0,
848,ENFJ,Georgi Koskov,James Bond,2015.0,"Action, Comedy",,5.4,
849,ENFJ,Ali Kerim Bey,James Bond,2015.0,"Action, Comedy",,5.4,
850,ENFJ,Paloma,James Bond,2015.0,"Action, Comedy",,5.4,
846,ENFP,Dominic Greene,James Bond,2015.0,"Action, Comedy",,5.4,
847,ENFP,Stacey Sutton,James Bond,2015.0,"Action, Comedy",,5.4,
853,ENTJ,Alec Trevelyan,James Bond,2015.0,"Action, Comedy",,5.4,
854,ENTJ,Auric Goldfinger,James Bond,2015.0,"Action, Comedy",,5.4,
855,ENTJ,Elliot Carver,James Bond,2015.0,"Action, Comedy",,5.4,
856,ENTJ,Emilio Largo,James Bond,2015.0,"Action, Comedy",,5.4,
857,ENTJ,Miranda Frost,James Bond,2015.0,"Action, Comedy",,5.4,
858,ENTJ,Tan-Sun Moon / Gustav Graves,James Bond,2015.0,"Action, Comedy",,5.4,
859,ENTJ,Kamal Khan,James Bond,2015.0,"Action, Comedy",,5.4,
860,ENTJ,Safin,James Bond,2015.0,"Action, Comedy",,5.4,
861,ENTJ,Helga Brandt,James Bond,2015.0,"Action, Comedy",,5.4,
851,ENTP,Raoul Silva,James Bond,2015.0,"Action, Comedy",,5.4,
852,ENTP,Ernst Stavro Blofeld (Charles Gray),James Bond,2015.0,"Action, Comedy",,5.4,
825,ESFJ,Dr. Kananga / Mr. Big,James Bond,2015.0,"Action, Comedy",,5.4,
826,ESFJ,Plenty O'Toole,James Bond,2015.0,"Action, Comedy",,5.4,
827,ESFJ,Miss Moneypenny (Samantha Bond),James Bond,2015.0,"Action, Comedy",,5.4,
828,ESFJ,Miss Moneypenny (Caroline Bliss),James Bond,2015.0,"Action, Comedy",,5.4,
829,ESFJ,Willard Whyte,James Bond,2015.0,"Action, Comedy",,5.4,
819,ESFP,Bibi Dahl,James Bond,2015.0,"Action, Comedy",,5.4,
820,ESFP,Felix Leiter (Rik Van Nutter / Thunderball),James Bond,2015.0,"Action, Comedy",,5.4,
821,ESFP,Paris Carver,James Bond,2015.0,"Action, Comedy",,5.4,
822,ESFP,Quarrel,James Bond,2015.0,"Action, Comedy",,5.4,
823,ESFP,Kamran Shah,James Bond,2015.0,"Action, Comedy",,5.4,
824,ESFP,Jill Masterson,James Bond,2015.0,"Action, Comedy",,5.4,
841,ESTJ,Irma Bunt,James Bond,2015.0,"Action, Comedy",,5.4,
842,ESTJ,General Orlov,James Bond,2015.0,"Action, Comedy",,5.4,
843,ESTJ,Sheriff J.W. Pepper,James Bond,2015.0,"Action, Comedy",,5.4,
844,ESTJ,Felix Leiter (Norman Burton / Diamonds Are Forever),James Bond,2015.0,"Action, Comedy",,5.4,
845,ESTJ,Milton Krest,James Bond,2015.0,"Action, Comedy",,5.4,
830,ESTP,James Bond (Brosnan),James Bond,2015.0,"Action, Comedy",,5.4,
831,ESTP,James Bond (Moore),James Bond,2015.0,"Action, Comedy",,5.4,
832,ESTP,James Bond (Connery),James Bond,2015.0,"Action, Comedy",,5.4,
833,ESTP,Eve Moneypenny,James Bond,2015.0,"Action, Comedy",,5.4,
834,ESTP,James Bond (Lazenby),James Bond,2015.0,"Action, Comedy",,5.4,
835,ESTP,Xenia Onatopp,James Bond,2015.0,"Action, Comedy",,5.4,
836,ESTP,Dario,James Bond,2015.0,"Action, Comedy",,5.4,
837,ESTP,Franz Sanchez,James Bond,2015.0,"Action, Comedy",,5.4,
838,ESTP,Victor Zokas/Renard,James Bond,2015.0,"Action, Comedy",,5.4,
839,ESTP,Jinx Johnson,James Bond,2015.0,"Action, Comedy",,5.4,
840,ESTP,Sylvia Trench,James Bond,2015.0,"Action, Comedy",,5.4,
896,INFJ,Vesper Lynd,James Bond,2015.0,"Action, Comedy",,5.4,
897,INFJ,Elektra King,James Bond,2015.0,"Action, Comedy",,5.4,
898,INFJ,Karl Stromberg,James Bond,2015.0,"Action, Comedy",,5.4,
899,INFJ,Octopussy,James Bond,2015.0,"Action, Comedy",,5.4,
895,INFP,Madeleine Swann,James Bond,2015.0,"Action, Comedy",,5.4,
906,INTJ,Le Chiffre,James Bond,2015.0,"Action, Comedy",,5.4,
907,INTJ,Ernst Stavro Blofeld / Franz Oberhauser,James Bond,2015.0,"Action, Comedy",,5.4,
908,INTJ,Ernst Stavro Blofeld (Donald Pleasence),James Bond,2015.0,"Action, Comedy",,5.4,
909,INTJ,Dr. Julius No,James Bond,2015.0,"Action, Comedy",,5.4,
910,INTJ,Mr. White,James Bond,2015.0,"Action, Comedy",,5.4,
911,INTJ,Ernst Stavro Blofeld (Telly Savalas),James Bond,2015.0,"Action, Comedy",,5.4,
912,INTJ,Hugo Drax,James Bond,2015.0,"Action, Comedy",,5.4,
913,INTJ,M (Bernard Lee),James Bond,2015.0,"Action, Comedy",,5.4,
914,INTJ,Ernst Stavro Blofeld (Anthony Dawson),James Bond,2015.0,"Action, Comedy",,5.4,
915,INTJ,Kronsteen,James Bond,2015.0,"Action, Comedy",,5.4,
900,INTP,Q / Major Boothroyd (Desmond Llewelyn),James Bond,2015.0,"Action, Comedy",,5.4,
901,INTP,Q (Ben Whishaw),James Bond,2015.0,"Action, Comedy",,5.4,
902,INTP,Boris Grishenko,James Bond,2015.0,"Action, Comedy",,5.4,
903,INTP,Nick Nack,James Bond,2015.0,"Action, Comedy",,5.4,
904,INTP,Mr. Kidd,James Bond,2015.0,"Action, Comedy",,5.4,
905,INTP,Holly Goodhead,James Bond,2015.0,"Action, Comedy",,5.4,
868,ISFJ,Strawberry Fields,James Bond,2015.0,"Action, Comedy",,5.4,
869,ISFJ,Felix Leiter (David Hedison / Live And Let Die And Licence To Kill),James Bond,2015.0,"Action, Comedy",,5.4,
870,ISFJ,Kissy Suzuki,James Bond,2015.0,"Action, Comedy",,5.4,
871,ISFJ,Andrea Anders,James Bond,2015.0,"Action, Comedy",,5.4,
872,ISFJ,General Leonid Pushkin,James Bond,2015.0,"Action, Comedy",,5.4,
862,ISFP,Honey Ryder,James Bond,2015.0,"Action, Comedy",,5.4,
863,ISFP,Severine,James Bond,2015.0,"Action, Comedy",,5.4,
864,ISFP,Dominique “Domino” Derval,James Bond,2015.0,"Action, Comedy",,5.4,
865,ISFP,Camille,James Bond,2015.0,"Action, Comedy",,5.4,
866,ISFP,Tiffany Case,James Bond,2015.0,"Action, Comedy",,5.4,
867,ISFP,Lupe Lamora,James Bond,2015.0,"Action, Comedy",,5.4,
887,ISTJ,M (Judy Dench),James Bond,2015.0,"Action, Comedy",,5.4,
888,ISTJ,M / Gareth Mallory (Ralph Fiennes),James Bond,2015.0,"Action, Comedy",,5.4,
889,ISTJ,Mr. Hinx,James Bond,2015.0,"Action, Comedy",,5.4,
890,ISTJ,Felix Leiter (Jeffrey Wright / Casino Royale And More),James Bond,2015.0,"Action, Comedy",,5.4,
891,ISTJ,Felix Leiter (Cec Linder / Goldfinger),James Bond,2015.0,"Action, Comedy",,5.4,
892,ISTJ,Felix Leiter (John Terry / The Living Daylights),James Bond,2015.0,"Action, Comedy",,5.4,
893,ISTJ,Gobinda,James Bond,2015.0,"Action, Comedy",,5.4,
894,ISTJ,Saunders,James Bond,2015.0,"Action, Comedy",,5.4,
873,ISTP,James Bond (Archetype),James Bond,2015.0,"Action, Comedy",,5.4,
874,ISTP,James Bond (Craig),James Bond,2015.0,"Action, Comedy",,5.4,
875,ISTP,James Bond (Dalton),James Bond,2015.0,"Action, Comedy",,5.4,
876,ISTP,Jaws,James Bond,2015.0,"Action, Comedy",,5.4,
877,ISTP,Oddjob,James Bond,2015.0,"Action, Comedy",,5.4,
878,ISTP,Francisco Scaramanga,James Bond,2015.0,"Action, Comedy",,5.4,
879,ISTP,Major Anya Amasova / Agent Xxx,James Bond,2015.0,"Action, Comedy",,5.4,
880,ISTP,"Donald ""Red"" Grant",James Bond,2015.0,"Action, Comedy",,5.4,
881,ISTP,Fiona Volpe,James Bond,2015.0,"Action, Comedy",,5.4,
882,ISTP,Stamper,James Bond,2015.0,"Action, Comedy",,5.4,
883,ISTP,Melina Havelock,James Bond,2015.0,"Action, Comedy",,5.4,
884,ISTP,Felix Leiter (Jack Lord / Dr. No),James Bond,2015.0,"Action, Comedy",,5.4,
885,ISTP,Zao,James Bond,2015.0,"Action, Comedy",,5.4,
886,ISTP,Magda,James Bond,2015.0,"Action, Comedy",,5.4,
2364,ENTJ,Edward Fairfax Rochester,Jane Eyre,1996.0,"Drama, Romance",5200600.0,6.8,
2357,ESTJ,Blanche Ingram,Jane Eyre,1996.0,"Drama, Romance",5200600.0,6.8,
2378,INFJ,Helen Burns,Jane Eyre,1996.0,"Drama, Romance",5200600.0,6.8,
2371,INFP,Jane Eyre,Jane Eyre,1996.0,"Drama, Romance",5200600.0,6.8,
1469,ESFP,Derry Jenner,Jeepers Creepers,1939.0,"Horror, Family, Animation",,6.8,
1470,INFJ,Jazelle Hartman,Jeepers Creepers,1939.0,"Horror, Family, Animation",,6.8,
2563,ISFP,Sophie Kowalski,Jeux D'Enfants,1985.0,Drama,,7.2,
626,ESTJ,Roland,Jumper,2008.0,"Action, Adventure, Crime",,5.4,
628,INTP,Griffin,Jumper,2008.0,"Action, Adventure, Crime",,5.4,
627,ISFP,David Rice,Jumper,2008.0,"Action, Adventure, Crime",,5.4,
255,ENFP,Angelita,K-12,2019.0,"Fantasy, Horror, Musical",303230.0,6.4,
251,ESFP,Blue Boy,K-12,2019.0,"Fantasy, Horror, Musical",303230.0,6.4,
253,ESTJ,Kelly,K-12,2019.0,"Fantasy, Horror, Musical",303230.0,6.4,
254,ESTJ,Ms. Penelope,K-12,2019.0,"Fantasy, Horror, Musical",303230.0,6.4,
252,ESTP,Brandon,K-12,2019.0,"Fantasy, Horror, Musical",303230.0,6.4,
260,INFJ,Lilith,K-12,2019.0,"Fantasy, Horror, Musical",303230.0,6.4,
259,INFP,Cry Baby,K-12,2019.0,"Fantasy, Horror, Musical",303230.0,6.4,
256,ISFP,Lucy,K-12,2019.0,"Fantasy, Horror, Musical",303230.0,6.4,
257,ISTJ,Celeste,K-12,2019.0,"Fantasy, Horror, Musical",303230.0,6.4,
258,ISTJ,Principle,K-12,2019.0,"Fantasy, Horror, Musical",303230.0,6.4,
797,ISTJ,Harry,Kamchatka,2002.0,Drama,,7.1,
732,ENFJ,"Maciej Aleksy ""Alek"" Dawidowski",Kamienie Na Szaniec,2014.0,"Drama, War",,6.2,
735,INFJ,"Tadeusz ""Zośka"" Zawadzki",Kamienie Na Szaniec,2014.0,"Drama, War",,6.2,
734,INFP,"Jan ""Rudy"" Bytnar",Kamienie Na Szaniec,2014.0,"Drama, War",,6.2,
733,ISFJ,"Kazimierz ""Paweł"" Pawelski",Kamienie Na Szaniec,2014.0,"Drama, War",,6.2,
2268,ESTJ,Cappuccino,Killer Bean Forever,2009.0,"Animation, Action, Comedy",,6.5,
2271,INTP,Jet Bean,Killer Bean Forever,2009.0,"Animation, Action, Comedy",,6.5,
2269,ISTJ,Vagan,Killer Bean Forever,2009.0,"Animation, Action, Comedy",,6.5,
2270,ISTJ,Detective Cromwell,Killer Bean Forever,2009.0,"Animation, Action, Comedy",,6.5,
2524,ENTP,Neil Mccormick,Killing Bono,2011.0,"Comedy, Music",,6.4,46.0
2526,INTJ,Gloria,Killing Bono,2011.0,"Comedy, Music",,6.4,46.0
2525,ISFJ,Ivan Mccormick,Killing Bono,2011.0,"Comedy, Music",,6.4,46.0
772,ISFJ,Kim Ji-Young,Kim Ji-Young: Born 1982,2019.0,Drama,,7.4,
771,ISFP,Jung Dae-Hyun,Kim Ji-Young: Born 1982,2019.0,Drama,,7.4,
2129,ENTP,Harry Lockhart,Kiss Kiss Bang Bang,2001.0,"Comedy, Thriller",,6.4,
2131,ENTP,Gay Perry,Kiss Kiss Bang Bang,2001.0,"Comedy, Thriller",,6.4,
2127,ESTP,Harmony Faith Lane,Kiss Kiss Bang Bang,2001.0,"Comedy, Thriller",,6.4,
1698,ENFP,Kasia Solska,Kogel-Mogel,1988.0,Comedy,,6.8,
1699,ENFP,Marian Wolański,Kogel-Mogel,1988.0,Comedy,,6.8,
1700,ENTP,Paweł Zawada,Kogel-Mogel,1988.0,Comedy,,6.8,
1696,ESFJ,Barbara Wolańska,Kogel-Mogel,1988.0,Comedy,,6.8,
1695,ESFP,Piotruś Wolański,Kogel-Mogel,1988.0,Comedy,,6.8,
1697,ESTJ,Babcia Wolańska,Kogel-Mogel,1988.0,Comedy,,6.8,
1701,ISFJ,Matka Solska,Kogel-Mogel,1988.0,Comedy,,6.8,
1702,ISFJ,Stanisław Kolasa,Kogel-Mogel,1988.0,Comedy,,6.8,
1703,ISTJ,Zenon Solski,Kogel-Mogel,1988.0,Comedy,,6.8,
285,ESFJ,Yu Fukuhara,Koizora,2007.0,"Drama, Romance",,6.9,
284,ESFP,Hiro Sakurai,Koizora,2007.0,"Drama, Romance",,6.9,
286,INFP,Mika Tahara,Koizora,2007.0,"Drama, Romance",,6.9,
759,ESFJ,Şahin Galerici,Kolpaçino,2009.0,"Action, Comedy",,6.2,
758,ESFP,Ganyotçu,Kolpaçino,2009.0,"Action, Comedy",,6.2,
760,ESTJ,Sabri Abi,Kolpaçino,2009.0,"Action, Comedy",,6.2,
761,ISTP,Tayfun,Kolpaçino,2009.0,"Action, Comedy",,6.2,
415,ENFP,Po,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
416,ENFP,Li Shen,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
418,ENTJ,Lord Shen,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
419,ENTJ,Master Thundering Rhino,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
417,ENTP,Boss Wolf,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
412,ESFJ,Mr. Ping,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
413,ESFJ,Viper,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
411,ESFP,Monkey,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
414,ESTP,Mantis,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
424,INFJ,Master Oogway,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
425,INFJ,Soothsayer,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
420,ISFJ,Crane,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
422,ISTJ,Tigress,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
423,ISTJ,Master Shifu,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
421,ISTP,Tai Lung,Kung Fu Panda,2008.0,"Action, Comedy, Family",,7.2,
2595,ISTP,Junie,La Belle Personne,2008.0,"Comedy, Drama",,6.7,
708,ENFP,Marianne Drumond,La Belle Époque,2019.0,"Comedy, Drama, Romance",,7.4,75.0
642,ESTJ,Pecqueux,La Bête Humaine,1938.0,"Crime, Drama",,7.6,
643,ESTJ,Roubaud,La Bête Humaine,1938.0,"Crime, Drama",,7.6,
645,INFP,Séverine,La Bête Humaine,1938.0,"Crime, Drama",,7.6,
644,ISTP,Jacques Lantier,La Bête Humaine,1938.0,"Crime, Drama",,7.6,
2030,ENFJ,Fray Godofredo,La Leyenda De La Nahuala,2007.0,"Animation, Family, Fantasy",,6.3,
2029,ENFP,Alebrije,La Leyenda De La Nahuala,2007.0,"Animation, Family, Fantasy",,6.3,
2031,ENTP,Nahuala,La Leyenda De La Nahuala,2007.0,"Animation, Family, Fantasy",,6.3,
2032,ENTP,Don Andrés,La Leyenda De La Nahuala,2007.0,"Animation, Family, Fantasy",,6.3,
2026,ESFJ,Santos Machorro,La Leyenda De La Nahuala,2007.0,"Animation, Family, Fantasy",,6.3,
2028,ESTJ,Toñita San Juan,La Leyenda De La Nahuala,2007.0,"Animation, Family, Fantasy",,6.3,
2027,ESTP,Nando San Juan,La Leyenda De La Nahuala,2007.0,"Animation, Family, Fantasy",,6.3,
2035,INFJ,Señora Machorro,La Leyenda De La Nahuala,2007.0,"Animation, Family, Fantasy",,6.3,
2034,INFP,Finado,La Leyenda De La Nahuala,2007.0,"Animation, Family, Fantasy",,6.3,
2036,INTJ,Moribunda,La Leyenda De La Nahuala,2007.0,"Animation, Family, Fantasy",,6.3,
2033,ISFJ,Xóchitl Ahuactzin,La Leyenda De La Nahuala,2007.0,"Animation, Family, Fantasy",,6.3,
767,ISFP,Elle,La Pointe Courte,1955.0,Drama,,7.1,
768,ISTJ,Lui,La Pointe Courte,1955.0,Drama,,7.1,
810,INTP,Clifford Chatterley,Lady Chatterley'S Lover,2015.0,"Drama, Romance",,6.4,
2604,ISTP,François,Le Jour Se Lève,1939.0,"Crime, Drama, Romance",34570.0,7.8,
2539,ENTJ,Reggie Kray,Legend,2014.0,"Action, Drama",,6.3,
2545,INFP,Frances Shea,Legend,2014.0,"Action, Drama",,6.3,
2542,ISFP,Ronald Kray,Legend,2014.0,"Action, Drama",,6.3,
2611,INFP,Katerina Anisinova,Les Traducteurs,2019.0,"Mystery, Thriller",,6.4,
2612,INTJ,Alex Goodman,Les Traducteurs,2019.0,"Mystery, Thriller",,6.4,
2610,ISTP,Telma Alves,Les Traducteurs,2019.0,"Mystery, Thriller",,6.4,
1667,ESFJ,Béatrice De Montmirail,Les Visiteurs,1972.0,"Crime, Drama",,6.4,
1665,ESFP,Jacquouille La Fripouille,Les Visiteurs,1972.0,"Crime, Drama",,6.4,
1666,ESFP,Ginette La Clocharde,Les Visiteurs,1972.0,"Crime, Drama",,6.4,
1668,ISTJ,Godefroy De Papincourt,Les Visiteurs,1972.0,"Crime, Drama",,6.4,
2059,ENFJ,Roxanne Andrews,Let It Shine,2012.0,"Drama, Family, Music",,6.4,
2058,ESTP,Kris Mcduffy,Let It Shine,2012.0,"Drama, Family, Music",,6.4,
2060,ISFP,Cyrus Debarge,Let It Shine,2012.0,"Drama, Family, Music",,6.4,
1849,ENTP,Leo Getz,Lethal Weapon,1992.0,"Action, Crime",,6.6,
1845,ESFJ,Roger Murtaugh,Lethal Weapon,1992.0,"Action, Crime",,6.6,
1847,ESTJ,Peter Mcallister,Lethal Weapon,1992.0,"Action, Crime",,6.6,
1848,ESTJ,Jack Travis,Lethal Weapon,1992.0,"Action, Crime",,6.6,
1846,ESTP,Martin Riggs,Lethal Weapon,1992.0,"Action, Crime",,6.6,
1850,ISTP,Jack Joshua,Lethal Weapon,1992.0,"Action, Crime",,6.6,
1851,ISTP,Wah Sing Ku,Lethal Weapon,1992.0,"Action, Crime",,6.6,
1852,ISTP,Wesley Cole,Lethal Weapon,1992.0,"Action, Crime",,6.6,
2614,INFP,Sophia,Level 16,2018.0,"Drama, Sci-Fi, Thriller",,6.0,46.0
2613,ISTJ,Vivien,Level 16,2018.0,"Drama, Sci-Fi, Thriller",,6.0,46.0
2447,ENFJ,Ashley Kane,Listen Up Philip,2014.0,"Comedy, Drama",137600.0,6.3,76.0
2446,ENFP,Melanie Zimmerman,Listen Up Philip,2014.0,"Comedy, Drama",137600.0,6.3,76.0
2449,INFJ,Ike Zimmerman,Listen Up Philip,2014.0,"Comedy, Drama",137600.0,6.3,76.0
2448,ISFP,Philip Friedman,Listen Up Philip,2014.0,"Comedy, Drama",137600.0,6.3,76.0
1519,ENFP,Anne'S Mom,Lol,2008.0,"Comedy, Romance",,6.3,
1518,ESFP,Lola,Lol,2008.0,"Comedy, Romance",,6.3,
1521,ISFJ,Anne,Lol,2008.0,"Comedy, Romance",,6.3,
1520,ISFP,Maël,Lol,2008.0,"Comedy, Romance",,6.3,
738,ENTP,Akiba Shigeru,Love Letter,1995.0,"Drama, Romance",,8.0,
739,ISFP,Itsuki Fujii (Female),Love Letter,1995.0,"Drama, Romance",,8.0,
740,ISTP,Itsuki Fujii (Male),Love Letter,1995.0,"Drama, Romance",,8.0,
2143,ESTP,Prince,Love On A Leash,2011.0,"Comedy, Drama, Fantasy",,9.2,
2144,ISFJ,Lisa,Love On A Leash,2011.0,"Comedy, Drama, Fantasy",,9.2,
464,ENTJ,Luce Egdar,Luce,2019.0,"Drama, Mystery",1782181.0,6.7,72.0
462,ESFJ,Amy Egdar,Luce,2019.0,"Drama, Mystery",1782181.0,6.7,72.0
463,ESTJ,Harriet Wilson,Luce,2019.0,"Drama, Mystery",1782181.0,6.7,72.0
465,ISTJ,Peter Edgar,Luce,2019.0,"Drama, Mystery",1782181.0,6.7,72.0
546,ENFJ,Auntie Entity,Mad Max,2015.0,"Action, Adventure, Drama",,7.9,
549,ENTJ,Imperator Furiosa,Mad Max,2015.0,"Action, Adventure, Drama",,7.9,
550,ENTJ,Immortan Joe,Mad Max,2015.0,"Action, Adventure, Drama",,7.9,
547,ENTP,Toecutter,Mad Max,2015.0,"Action, Adventure, Drama",,7.9,
548,ENTP,Gyro Captain,Mad Max,2015.0,"Action, Adventure, Drama",,7.9,
544,ESFP,Nux,Mad Max,2015.0,"Action, Adventure, Drama",,7.9,
545,ESFP,Wez,Mad Max,2015.0,"Action, Adventure, Drama",,7.9,
554,INFJ,The Splendid Angharad,Mad Max,2015.0,"Action, Adventure, Drama",,7.9,
553,INFP,The Dag,Mad Max,2015.0,"Action, Adventure, Drama",,7.9,
555,INTP,Toast The Knowing,Mad Max,2015.0,"Action, Adventure, Drama",,7.9,
551,ISFJ,Ironbar,Mad Max,2015.0,"Action, Adventure, Drama",,7.9,
552,ISTP,Max Rockatansky,Mad Max,2015.0,"Action, Adventure, Drama",,7.9,
1794,ENFJ,Stefano,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1795,ENFJ,Gia,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1796,ENFJ,Ma,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1791,ENFP,King Julien,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1792,ENFP,Marty The Zebra,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1793,ENFP,Stevie,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1799,ENTJ,Skipper,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1800,ENTJ,Captain Chantal Dubois,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1801,ENTJ,Buck Rockgut,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1802,ENTJ,Eggy / Jj,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1797,ENTP,Savio,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1798,ENTP,Red Squirrel,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1783,ESFJ,Gloria The Hippo,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1784,ESFJ,Corporal,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1789,ESTJ,Alice,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1790,ESTJ,Officer X,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1785,ESTP,Alex The Lion,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1786,ESTP,Rico,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1787,ESTP,Moto Moto,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1788,ESTP,Rat King,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1818,INFJ,Doris,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1814,INFP,Private,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1815,INFP,Hans,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1816,INFP,Roger,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1817,INFP,Burt,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1821,INTJ,Eva,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1822,INTJ,Blue Hen,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1823,INTJ,Barry,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1824,INTJ,Uncle Nigel,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1819,INTP,Kowalski,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1820,INTP,Sonya,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1806,ISFJ,Melman The Giraffe,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1803,ISFP,Mort,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1804,ISFP,Phil,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1805,ISFP,Fred,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1812,ISTJ,Maurice,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1813,ISTJ,Mason,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1807,ISTP,Vitaly,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1808,ISTP,Short Fuse,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1809,ISTP,Joey,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1810,ISTP,Bada,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
1811,ISTP,Bing,Madagascar,2005.0,"Animation, Action, Adventure",,6.7,
583,ENTJ,Monsieur Homais,Madame Bovary,2014.0,"Drama, Romance",,5.7,52.0
582,ESTP,Marquis / Rodolphe Boulanger,Madame Bovary,2014.0,"Drama, Romance",,5.7,52.0
586,INFP,Emma Bovary,Madame Bovary,2014.0,"Drama, Romance",,5.7,52.0
587,INFP,Leon Dupuis,Madame Bovary,2014.0,"Drama, Romance",,5.7,52.0
584,ISFJ,Henriette,Madame Bovary,2014.0,"Drama, Romance",,5.7,52.0
585,ISTP,Monsieur Lheureux,Madame Bovary,2014.0,"Drama, Romance",,5.7,52.0
292,ENFJ,Joseba,Madre,2019.0,"Drama, Thriller",,6.6,
290,ESFP,Jean,Madre,2019.0,"Drama, Thriller",,6.6,
291,ESTP,Benoit,Madre,2019.0,"Drama, Thriller",,6.6,
293,ISFP,Elena,Madre,2019.0,"Drama, Thriller",,6.6,
1756,ENFJ,Lord Khrisna,Mahabharat,2013.0,"Animation, Action, Adventure",,5.4,
1755,ESFJ,Bhima,Mahabharat,2013.0,"Animation, Action, Adventure",,5.4,
