,movie_name,release_date,score,genre,budget,revenue,country,release_year,continent,ENFJ,ENFP,ENTJ,ENTP,ESFJ,ESFP,ESTJ,ESTP,INFJ,INFP,INTJ,INTP,ISFJ,ISFP,ISTJ,ISTP
8121,Insomnia,2002-09-05,69.0,"Crime, Mystery, Thriller",46000000.0,113622499.0,Australia,2002.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8130,Jane Eyre,2011-09-09,72.0,"Drama, Romance",26648000.0,34710627.0,United Kingdom,2011.0,Europe,1.0,1.0,2.0,0.0,0.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0
8134,I Am Mother,2019-06-13,67.0,"Science Fiction, Thriller",8580000.0,643593.0,Australia,2019.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8151,Front Of The Class,2008-01-01,78.0,"Drama, Tv Movie",96800000.0,436644599.4,United States of America,2008.0,North America,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8154,Endless Love,2014-02-13,69.0,"Drama, Romance",20000000.0,34718173.0,Australia,2014.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8165,Miracle In Cell No. 7,2013-01-23,79.0,"Drama, Comedy",473937.4,80300000.0,South Korea,2013.0,Asia,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8169,Long Shot,2019-05-02,67.0,"Comedy, Romance",40000000.0,53624424.0,Australia,2019.0,Oceania,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8183,Network,1976-12-01,79.0,Drama,3800000.0,23689877.0,Australia,1976.0,Oceania,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8206,Arq,2016-09-16,61.0,"Science Fiction, Thriller",2000000.0,78202791.8,United States of America,2016.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8207,The To Do List,2013-07-25,57.0,"Comedy, Romance",1500000.0,4128828.0,Australia,2013.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8211,Cats,2019-10-24,68.0,"Animation, Family",100000000.0,75568355.0,Australia,2019.0,Oceania,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
8217,Bad Santa,2004-03-17,65.0,"Drama, Comedy, Crime",18000000.0,77147031.0,Australia,2004.0,Oceania,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8223,Great Expectations,1946-12-26,72.0,"Romance, Drama, History",62571600.0,600518976.2,United States of America,1946.0,North America,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8239,Enter The Void,2010-09-24,74.0,"Fantasy, Drama",16000000.0,1467278.0,United States of America,2010.0,North America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
8245,Loving Vincent,2017-08-02,80.0,"Animation, Drama, Mystery, History",5500000.0,44071758.0,Australia,2017.0,Oceania,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8248,I Love You Phillip Morris,2009-01-18,64.0,"Comedy, Crime, Drama, Romance",13000000.0,20768906.0,United States of America,2009.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8251,The Zookeeper'S Wife,2017-05-04,74.0,"Drama, History, War",20000000.0,26152835.0,Australia,2017.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8253,From Here To Eternity,2001-10-18,73.0,"War, Romance, Drama",1650000.0,30500000.0,Australia,2001.0,Oceania,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
8254,The Endless,2017-08-09,63.0,"Science Fiction, Horror, Thriller",1000000.0,956425.0,Australia,2017.0,Oceania,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
8260,Happy Together,1997-05-30,76.0,"Drama, Romance",125000.0,5000000.0,Hong Kong,1997.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8283,West Side Story,1961-12-13,73.0,"Crime, Drama, Romance",100000000.0,74826329.0,United States of America,1961.0,North America,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
8284,West Side Story,1961-12-13,73.0,"Crime, Drama, Romance",6000000.0,47596274.0,United States of America,1961.0,North America,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
8287,All About Eve,1951-07-11,82.0,Drama,1400000.0,8400000.0,Australia,1951.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8291,The Hobbit,1977-11-27,66.0,"Family, Fantasy, Animation, Adventure, Tv Movie",3000000.0,244878035.8,United States of America,1977.0,North America,1.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,1.0,0.0,1.0,6.0,1.0,3.0,4.0
8293,Mary Shelley,2018-07-26,70.0,"Romance, Drama",118800000.0,460043611.2,Australia,2018.0,Oceania,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8299,After,2014-04-08,56.0,"Mystery, Thriller",14000000.0,57926850.0,Australia,2014.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8300,After,2014-04-08,56.0,"Mystery, Thriller",650000.0,0.0,Australia,2014.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8304,The Miseducation Of Cameron Post,2018-08-30,69.0,Drama,900000.0,2019874.0,Australia,2018.0,Oceania,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8306,Cape Fear,1962-07-20,74.0,"Drama, Thriller",35000000.0,182291969.0,Australia,1962.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8309,Stealing Beauty,1996-06-14,67.0,"Drama, Romance",113600000.0,523551882.4,United States of America,1996.0,North America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8323,First Knight,1995-07-13,61.0,"Action, Adventure, Drama, Romance",75000000.0,127361412.0,Australia,1995.0,Oceania,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8343,The Passion Of Joan Of Arc,1928-10-25,81.0,"Drama, History",81780000.0,640844864.0,France,1928.0,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8345,Berlin Syndrome,2017-04-20,60.0,"Mystery, Thriller, Drama, Horror",5500000.0,788191.0,Australia,2017.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8346,The Manchurian Candidate,2004-10-28,65.0,"Drama, Thriller, Mystery",80000000.0,96135872.0,Australia,2004.0,Oceania,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8348,The Hand That Rocks The Cradle,1992-05-28,69.0,"Drama, Thriller",11700000.0,88036683.0,Australia,1992.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8350,Sleeping Beauty,2011-06-10,54.0,"Drama, Romance",10000000.0,408680.0,Australia,2011.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
8361,Bandits,2002-03-21,63.0,"Comedy, Crime",75000000.0,71523271.0,Australia,2002.0,Oceania,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8363,Logan'S Run,1976-12-30,66.0,"Action, Science Fiction",7000000.0,25000000.0,Australia,1976.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8366,Strange Days,1995-12-28,70.0,"Crime, Drama, Science Fiction, Thriller",42000000.0,7959291.0,Australia,1995.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8383,Crows Zero,2007-10-26,70.0,Action,85600000.0,412187195.8,Japan,2007.0,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8387,Arctic Dogs,2019-11-08,63.0,"Animation, Adventure, Comedy",50000000.0,11285154.0,Canada,2019.0,North America,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8397,Vice,2018-12-26,71.0,"Comedy, Drama",60000000.0,70893782.0,Australia,2018.0,Oceania,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8403,The Box,2009-10-29,56.0,"Thriller, Science Fiction",25000000.0,34356760.0,Australia,2009.0,Oceania,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0
8405,Bicycle Thieves,1950-11-03,82.0,Drama,133000.0,436655.0,Australia,1950.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8416,Throne Of Blood,1957-01-15,79.0,"Drama, History",28519270.6,13422.0,United States of America,1957.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8424,The Broken Hearts Gallery,2020-09-17,72.0,"Comedy, Romance",176000000.0,314789993.0,Australia,2020.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8426,Buddha: The Great Departure,2011-05-28,75.0,"Adventure, Animation, Drama, History",110800000.0,657423428.0,Japan,2011.0,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8427,Love The Coopers,2015-12-14,60.0,"Drama, Comedy, Family",18000000.0,44263413.0,Australia,2015.0,Oceania,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8433,About A Boy,2002-08-10,67.0,"Drama, Comedy, Romance",27000000.0,130759651.0,Australia,2002.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8437,My Best Friend'S Wedding,1997-09-25,66.0,"Comedy, Romance",46000000.0,298923419.0,Australia,1997.0,Oceania,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439,The Secret Garden,1994-06-30,74.0,"Drama, Family, Fantasy",61460000.0,550973851.0,Australia,1994.0,Oceania,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8446,It'S Kind Of A Funny Story,2011-10-08,70.0,"Comedy, Drama",8000000.0,6632950.0,Australia,2011.0,Oceania,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8447,The Invitation,2015-08-07,65.0,"Thriller, Horror",1000000.0,354836.0,Australia,2015.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8453,The Family Stone,2005-12-15,63.0,"Comedy, Drama, Romance",18000000.0,92357499.0,United States of America,2005.0,North America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8456,A Fall From Grace,2020-01-17,71.0,"Drama, Thriller, Mystery",123600000.0,594185520.2,United States of America,2020.0,North America,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8462,The Hudsucker Proxy,1994-03-11,71.0,"Comedy, Drama",40000000.0,14938149.0,United States of America,1994.0,North America,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8464,The African Queen,1952-02-20,74.0,"Adventure, Romance",1000000.0,10750000.0,United States of America,1952.0,North America,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476,The Sisterhood Of The Traveling Pants,2005-06-01,65.0,"Drama, Comedy",25000000.0,41560117.0,United States of America,2005.0,North America,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8478,Dinner For Schmucks,2010-08-05,57.0,Comedy,69000000.0,86796502.0,Australia,2010.0,Oceania,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8479,The General,1984-10-26,80.0,"Action, Adventure, Comedy, Drama, War",750000.0,1000000.0,Australia,1984.0,Oceania,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8481,Ichi The Killer,2001-12-22,70.0,"Action, Crime, Horror",1400010.0,80631.0,Japan,2001.0,Asia,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8483,Mermaids,1991-05-16,68.0,"Comedy, Drama, Romance",31000000.0,35419397.0,Australia,1991.0,Oceania,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8485,Lars And The Real Girl,2008-04-03,72.0,"Comedy, Drama, Romance",12500000.0,11277119.0,Australia,2008.0,Oceania,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8486,Rope,1984-02-01,80.0,"Crime, Drama, Thriller",1500000.0,2200000.0,Australia,1984.0,Oceania,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8502,Hero,1992-10-02,64.0,"Comedy, Drama",42000000.0,66787173.0,United States of America,1992.0,North America,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
8507,Big Eyes,2015-02-18,70.0,Drama,10000000.0,27317872.0,Australia,2015.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8511,Jingle Jangle: A Christmas Journey,2020-11-06,67.0,"Family, Fantasy, Music",136940000.0,472701127.2,United States of America,2020.0,North America,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8513,The Sisters Brothers,2019-02-22,68.0,"Drama, Western",38000000.0,14636067.0,Australia,2019.0,Oceania,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8525,Fatman,2020-10-19,55.0,"Action, Comedy, Fantasy",20000000.0,16667230.2,Australia,2020.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8534,Munich,2006-02-02,71.0,"Drama, Action, History, Thriller",75000000.0,131492772.0,Australia,2006.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
8543,The Man Who Fell To Earth,1976-05-28,65.0,"Drama, Science Fiction",1500000.0,192163491.4,United States of America,1976.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8547,Casanova,2005-12-25,65.0,"Adventure, Comedy, Drama, Romance",52000000.0,37691644.0,United States of America,2005.0,North America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8548,Fools Rush In,1997-02-14,64.0,"Comedy, Drama, Romance",20000000.0,42000000.0,United States of America,1997.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8549,Persona,2004-11-06,83.0,Drama,56580000.0,464356257.8,Australia,2004.0,Oceania,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8557,House,1986-02-28,61.0,"Comedy, Horror",3000000.0,19444631.0,United States of America,1986.0,North America,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8574,Starman,1985-05-10,69.0,"Science Fiction, Romance",22000000.0,28744356.0,Australia,1985.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8581,Passengers,2009-02-19,61.0,"Drama, Mystery, Thriller, Romance",110000000.0,302239672.0,Australia,2009.0,Oceania,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
8594,Mona Lisa Smile,2004-02-19,69.0,"Drama, History, Romance",65000000.0,141205169.0,Australia,2004.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8599,Love Comes Softly,2003-04-13,68.0,"Tv Movie, Western",85800000.0,373763303.8,United States of America,2003.0,North America,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8606,Gladiator,1992-07-09,76.0,"Action, Drama",103000000.0,452282115.0,Australia,1992.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
8608,"Good Morning, Vietnam",1988-01-21,73.0,"Comedy, Drama, War",13000000.0,123922370.0,Australia,1988.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8611,While You Were Sleeping,1995-05-04,69.0,"Romance, Comedy",17000000.0,182057016.0,Australia,1995.0,Oceania,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8612,High And Low,1963-03-01,83.0,"Crime, Drama, Mystery, Thriller",250000.0,73294091.6,Japan,1963.0,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8630,The Maid,2014-04-12,44.0,"Romance, Drama",373000.0,2207949.8,United States of America,2014.0,North America,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8640,Single White Female,1992-08-14,63.0,"Thriller, Drama",16000000.0,48017402.0,United States of America,1992.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8645,High Fidelity,2000-08-17,71.0,"Drama, Comedy, Romance, Music",20000000.0,47881663.0,Australia,2000.0,Oceania,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
8651,Blazing Saddles,1974-02-07,73.0,"Western, Comedy",2600000.0,119500000.0,Australia,1974.0,Oceania,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
8652,"Lock, Stock And Two Smoking Barrels",1998-11-12,81.0,"Comedy, Crime",1350000.0,28356188.0,Australia,1998.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
8656,Rebecca,1982-09-01,79.0,"Mystery, Drama, Thriller, Romance",1288000.0,6002370.0,Australia,1982.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8659,Half Baked,1998-01-16,63.0,"Comedy, Crime",8000000.0,17394881.0,Australia,1998.0,Oceania,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8665,Green Room,2016-05-12,67.0,"Horror, Crime, Thriller",5000000.0,3807503.0,Australia,2016.0,Oceania,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8676,Phenomenon,1996-08-08,63.0,"Drama, Fantasy, Romance, Science Fiction",32000000.0,152036382.0,Australia,1996.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8686,Little Shop Of Horrors,1987-03-19,69.0,"Horror, Comedy",30000000.0,38747385.0,Australia,1987.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8687,Identity,2003-08-03,72.0,"Mystery, Thriller",28000000.0,82119036.0,Australia,2003.0,Oceania,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0
8690,Failure To Launch,2006-05-31,58.0,"Comedy, Romance",50000000.0,128402901.0,Australia,2006.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8699,All The President'S Men,1976-06-09,77.0,"Drama, History, Mystery, Thriller",8500000.0,70600000.0,Australia,1976.0,Oceania,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8703,The Hitcher,2007-01-19,59.0,"Action, Horror, Crime, Thriller",10000000.0,25399945.0,United States of America,2007.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8708,Demolition,2016-07-14,68.0,"Comedy, Drama",10000000.0,4366460.0,Australia,2016.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
8715,Black Beauty,1994-07-29,68.0,"Adventure, Family",85200000.0,604881225.2,United States of America,1994.0,North America,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8737,The Eagle,2011-07-20,62.0,"Adventure, Drama",25000000.0,38993548.0,Australia,2011.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8750,What To Expect When You'Re Expecting,2012-05-30,60.0,"Romance, Comedy, Drama",37500000.0,88473016.0,Australia,2012.0,Oceania,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
8755,Lady Macbeth,2017-06-29,66.0,Drama,650000.0,6477294.0,Australia,2017.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8771,Rescue Dawn,2007-07-04,69.0,"Adventure, Drama, War",10000000.0,7037886.0,United States of America,2007.0,North America,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8783,The Hours,2002-12-27,73.0,Drama,25000000.0,97030468.0,United States of America,2002.0,North America,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
8805,What Ever Happened To Baby Jane?,1962-10-12,79.0,"Drama, Horror, Thriller",980000.0,2935750.2,United States of America,1962.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8806,28 Days,2000-04-06,61.0,"Comedy, Drama",43000000.0,62063972.0,United States of America,2000.0,North America,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8849,The Fall,2011-07-08,76.0,"Adventure, Fantasy, Drama",30000000.0,3669465.0,Australia,2011.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8850,In The Valley Of Elah,2007-11-22,68.0,"History, Drama, Thriller, Crime, Mystery",23000000.0,24489150.0,Australia,2007.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
8860,The Seven Year Itch,1955-06-03,71.0,"Comedy, Romance",1800000.0,12000000.0,United States of America,1955.0,North America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8886,Murder By Numbers,2002-08-29,61.0,"Crime, Drama, Thriller",50000000.0,56643267.0,Australia,2002.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8892,Like Water For Chocolate,1992-04-16,73.0,"Drama, Romance",2000000.0,21744201.0,Mexico,1992.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8893,Good Burger,1997-07-25,60.0,"Family, Comedy",8500000.0,23700000.0,United States of America,1997.0,North America,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
