,movie_name,release_date,score,genre,budget,revenue,country,release_year
8801,Fahrenheit 9/11,2004-07-29,71.0,Documentary,6000000.0,221148959.0,AU,2004.0
8802,Marvel Studios Assembled: The Making Of Thor: Love And Thunder,2022-09-08,75.0,Documentary,98800000.0,580810039.6,US,2022.0
8803,Turtles Forever,2009-11-21,74.0,"Animation, Science Fiction, Adventure",101800000.0,596912378.2,US,2009.0
8804,Julia'S Eyes,2010-10-29,67.0,"Horror, Thriller",5170496.6,12884923.0,US,2010.0
8805,What Ever Happened To Baby Jane?,1962-10-12,79.0,"Drama, Horror, Thriller",980000.0,2935750.2,US,1962.0
8806,28 Days,2000-04-06,61.0,"Comedy, Drama",43000000.0,62063972.0,US,2000.0
8807,All My Life,2020-11-11,79.0,"Romance, Drama",25000000.0,2024063.0,AU,2020.0
8808,Sometimes They Come Back,1991-05-07,59.0,"Horror, Tv Movie",116400000.0,313431335.8,US,1991.0
8809,Gokuraku Sentô: Kyonyû Yumomi,2011-08-11,20.0,Comedy,12001040.0,38139010.0,JP,2011.0
8810,Stan & Ollie,2019-05-01,70.0,"Comedy, Drama",10000000.0,29062674.0,AU,2019.0
8811,Toni Erdmann,2016-06-15,70.0,"Comedy, Drama",10000000.0,178077014.4,AU,2016.0
8812,Night Of The Zombies,1981-08-21,54.0,"Horror, Science Fiction",108800000.0,348600148.4,IT,1981.0
8813,Battle: Freestyle,2022-04-01,55.0,"Romance, Drama",94000000.0,537098095.8,US,2022.0
8814,Pieces Of A Woman,2020-12-31,71.0,Drama,100000000.0,369861963.8,AU,2020.0
8815,Two Brothers,2004-11-25,71.0,"Adventure, Drama, Family",72000000.0,62176754.0,AU,2004.0
8816,Big Jake,1971-05-26,70.0,Western,69140523.8,363383360.6,US,1971.0
8817,Zoom,2006-08-11,54.0,"Family, Comedy, Adventure, Action, Science Fiction",35000000.0,12506188.0,AU,2006.0
8818,A Grand Day Out,2001-06-04,75.0,"Animation, Comedy, Family",17300.0,57635198.8,AU,2001.0
8819,The Wing Or The Thigh?,1976-10-27,72.0,Comedy,82400000.0,400066522.0,FR,1976.0
8820,Kick The Cock,2008-09-04,41.0,Comedy,69200000.0,160644775.4,IT,2008.0
8821,El Día De Los Albañiles 3,1987-01-30,70.0,Comedy,95240000.0,570086135.4,MX,1987.0
8822,"Oh, Ramona!",2019-02-14,58.0,"Comedy, Romance",102000000.0,616295796.0,US,2019.0
8823,Devil'S Due,2014-03-20,46.0,Horror,7000000.0,36146087.0,AU,2014.0
8824,M*A*S*H,1970-07-23,70.0,"Comedy, Drama, War",3500000.0,81600000.0,AU,1970.0
8825,Scooby-Doo! Music Of The Vampire,2012-03-13,78.0,"Family, Animation, Mystery, Adventure, Comedy, Fantasy, Music",203000000.0,632965969.8,US,2012.0
8826,Gabriel'S Inferno: Part Iv,2022-03-30,50.0,,163600000.0,812667214.2,US,2022.0
8827,10,1980-01-17,56.0,"Comedy, Romance",7000000.0,74865517.0,AU,1980.0
8828,Space Chimps,2008-09-25,48.0,"Animation, Family, Adventure, Comedy, Science Fiction",37000000.0,67029956.0,AU,2008.0
8829,Man Bites Dog,1992-11-04,72.0,"Comedy, Crime",33000.0,205569.0,FR,1992.0
8830,Hex The Patriarchy,2023-04-09,0.0,,167540000.0,175269998.8,US,2023.0
8831,Night School,2018-09-27,62.0,Comedy,29000000.0,104145633.0,AU,2018.0
8832,The Gospel Of John,2003-09-11,77.0,"Drama, History",11000000.0,4234355.0,US,2003.0
8833,Endgame,2021-02-12,72.0,"Comedy, Crime",57400000.0,285766063.0,CN,2021.0
8834,The Gallows,2015-07-10,50.0,"Horror, Thriller",100000.0,41656474.0,US,2015.0
8835,Angel Eyes,2001-05-15,61.0,"Drama, Romance, Thriller",38000000.0,29544532.0,US,2001.0
8836,King Of Beggars,1992-12-17,67.0,"Action, Comedy, Drama",95500000.0,382780040.8,HK,1992.0
8837,Marathon Man,1977-02-10,72.0,Thriller,6500000.0,21709020.0,AU,1977.0
8838,Junior,1994-12-15,52.0,"Comedy, Family, Romance",60000000.0,108431355.0,AU,1994.0
8839,"Lying In Bed Alone, Breathing",2023-04-09,0.0,Documentary,241940000.0,175269998.8,US,2023.0
8840,Hen,2023-04-09,0.0,,167540000.0,175269998.8,US,2023.0
8841,Skinwalkers,2007-08-10,51.0,"Fantasy, Action, Horror",93800000.0,554994084.8,US,2007.0
8842,Snake In The Eagle'S Shadow,1978-03-01,73.0,"Action, Comedy",112920000.0,549797849.2,HK,1978.0
8843,The Visitor From The Future,2022-09-07,65.0,"Science Fiction, Comedy, Adventure",4500000.0,1946816.0,FR,2022.0
8844,Red Cliff,2008-10-13,72.0,"Action, Adventure, Drama, History, War",40000000.0,119627047.0,AU,2008.0
8845,Crayon Shin-Chan: Pursuit Of The Balls Of Darkness,1997-04-19,75.0,"Animation, Comedy",122700000.0,217486131.0,JP,1997.0
8846,Lupin The Third: Jigen'S Gravestone,2014-06-21,75.0,"Animation, Adventure, Action, Comedy",147860000.0,617601128.0,AU,2014.0
8847,Revival Of Evangelion,1998-03-07,76.0,"Action, Animation, Drama, Science Fiction",59000000.0,642402632.4,JP,1998.0
8848,Killing Gunther,2018-04-25,48.0,"Action, Comedy",127000000.0,569973411.4,AU,2018.0
8849,The Fall,2011-07-08,76.0,"Adventure, Fantasy, Drama",30000000.0,3669465.0,AU,2011.0
8850,In The Valley Of Elah,2007-11-22,68.0,"History, Drama, Thriller, Crime, Mystery",23000000.0,24489150.0,AU,2007.0
8851,Monster Hunter: Legends Of The Guild,2021-08-12,56.0,"Animation, Adventure, Action, Fantasy",159000000.0,375004374.2,US,2021.0
8852,Let Him Go,2021-02-04,69.0,"Drama, Thriller, Crime, Western",8173967.0,7997460.0,AU,2021.0
8853,Proud Mary,2018-01-12,54.0,"Thriller, Action, Crime",30000000.0,21709539.0,US,2018.0
8854,Before The Flood,2016-10-21,77.0,Documentary,62100000.0,534518566.6,US,2016.0
8855,Blue Bayou,2021-11-18,76.0,Drama,5389600.0,750000.0,AU,2021.0
8856,Against All Odds,1984-03-02,56.0,"Action, Adventure, Crime, Drama, Romance, Thriller",153000000.0,439087989.2,US,1984.0
8857,Lincoln,2013-01-17,69.0,"History, Drama",65000000.0,273346281.0,AU,2013.0
8858,Wuthering Heights,1992-10-16,67.0,"Drama, Romance",8000000.0,2721534.0,US,1992.0
8859,The Town That Dreaded Sundown,2014-10-16,58.0,"Thriller, Horror",107000000.0,297177664.0,US,2014.0
8860,The Seven Year Itch,1955-06-03,71.0,"Comedy, Romance",1800000.0,12000000.0,US,1955.0
8861,The First Wives Club,1996-10-24,67.0,Comedy,30000000.0,181489203.0,AU,1996.0
8862,Sun And Concrete,2023-03-02,79.0,"Drama, Crime, Adventure",65580000.0,608028318.4,DE,2023.0
8863,4X4,2020-07-31,64.0,Thriller,3000000.0,1292773.0,ES,2020.0
8864,The Invisible Maniac,1990-07-13,41.0,"Science Fiction, Comedy, Horror",101800000.0,836011985.4,US,1990.0
8865,The Thomas Crown Affair,1999-08-19,67.0,"Drama, Crime, Romance",48000000.0,124304264.0,AU,1999.0
8866,Kwaidan,1964-12-29,77.0,"Fantasy, Horror, Drama",82180000.0,384540881.0,JP,1964.0
8867,Harmonie,2014-03-01,75.0,"Animation, Drama",57400000.0,571483832.0,JP,2014.0
8868,Adult World,2013-04-18,61.0,Comedy,150600000.0,414413080.2,US,2013.0
8869,Still: A Michael J. Fox Movie,2023-01-20,30.0,Documentary,15541000.0,38139010.0,US,2023.0
8870,Full Time,2022-07-28,72.0,Drama,3000000.0,97730594.4,AU,2022.0
8871,Daphne & Velma,2018-04-29,63.0,"Comedy, Horror, Action, Crime",119600000.0,484346724.8,US,2018.0
8872,Xoxo,2016-08-26,60.0,"Music, Drama",93600000.0,186333762.2,US,2016.0
8873,Awakening The Zodiac,2017-06-09,51.0,"Crime, Drama, Mystery, Thriller",130200000.0,342340365.6,US,2017.0
8874,Arabian Nights,1974-06-20,66.0,"Comedy, Drama, Fantasy, Romance",77200000.0,452590138.8,IT,1974.0
8875,Hypnotic,2023-05-12,0.0,"Crime, Mystery, Thriller",223940000.0,178359863.0,US,2023.0
8876,The Relic,1997-05-08,60.0,"Horror, Mystery, Thriller",60000000.0,33956608.0,AU,1997.0
8877,David Attenborough: A Life On Our Planet,2020-09-28,85.0,Documentary,139800000.0,1075683451.4,AU,2020.0
8878,Smile,1975-07-09,63.0,Comedy,17000000.0,216049734.0,US,1975.0
8879,Paradise Alley,1978-09-22,58.0,"Action, Drama",8301468.0,7185518.0,US,1978.0
8880,A.I. Rising,2020-12-01,51.0,"Science Fiction, Drama, Romance",395168.0,3280243.8,AU,2020.0
8881,The Admiral: Roaring Currents,2014-09-18,71.0,"War, Action, Drama, History",9500000.0,112156811.0,AU,2014.0
8882,Hollywood Chainsaw Hookers,1988-03-01,58.0,"Comedy, Horror",23000.0,50285165.2,US,1988.0
8883,The Last Shift,2020-01-27,55.0,"Comedy, Drama",80000000.0,475701740.6,US,2020.0
8884,The Package,1989-08-25,61.0,"Crime, Thriller, Action",128800000.0,381292886.6,US,1989.0
8885,Viral,2016-07-29,57.0,"Drama, Horror, Science Fiction",1890009.2,551760.0,US,2016.0
8886,Murder By Numbers,2002-08-29,61.0,"Crime, Drama, Thriller",50000000.0,56643267.0,AU,2002.0
8887,The Sky Crawlers,2009-05-29,67.0,"Action, Adventure, Animation, War, Science Fiction",109040000.0,388149760.2,AU,2009.0
8888,"Surfer, Dude",2009-02-19,46.0,Comedy,6000000.0,36497.0,AU,2009.0
8889,Silent Running,1972-03-09,64.0,"Adventure, Science Fiction",1100000.0,0.0,AU,1972.0
8890,My Life In Ruins,2009-06-05,61.0,"Comedy, Romance",17000000.0,20477425.0,US,2009.0
8891,The 15:17 To Paris,2018-02-08,54.0,"Thriller, History, Drama",30000000.0,56096200.0,AU,2018.0
8892,Like Water For Chocolate,1992-04-16,73.0,"Drama, Romance",2000000.0,21744201.0,MX,1992.0
8893,Good Burger,1997-07-25,60.0,"Family, Comedy",8500000.0,23700000.0,US,1997.0
8894,Pooka!,2018-12-07,59.0,"Horror, Thriller, Tv Movie",213400000.0,404133273.8,US,2018.0
8895,Don'T Tell A Soul,2021-01-15,69.0,Crime,62500000.0,520816421.6,US,2021.0
8896,Ramona And Beezus,2010-07-23,65.0,"Comedy, Family",15000000.0,27469621.0,US,2010.0
8897,102 Dalmatians,2000-11-21,55.0,"Family, Comedy",85000000.0,66941559.0,US,2000.0
8898,Rushmore,1998-12-11,74.0,"Comedy, Drama",10000000.0,19080435.0,US,1998.0
8899,Kung Fu Panda Holiday,2010-11-26,70.0,"Animation, Family, Tv Movie, Comedy, Fantasy",93980000.0,614670527.8,US,2010.0
8900,Psychokinesis,2018-01-31,61.0,"Fantasy, Action",80400000.0,352676017.0,KR,2018.0
8901,The 100 Candles Game,2020-10-15,57.0,Horror,6100000.0,252494.0,US,2020.0
8902,"My Rosy Life, His Rosy Passion",2014-12-27,72.0,Drama,81200000.0,472749495.2,JP,2014.0
8903,Ratter,2015-01-24,51.0,"Drama, Horror, Thriller",500000.0,3269690.6,US,2015.0
8904,Crypto,2019-04-12,55.0,"Thriller, Crime, Drama",7940000.0,20440.0,US,2019.0
8905,Get Hard,2015-03-26,60.0,Comedy,40000000.0,111711453.0,AU,2015.0
8906,Scooby-Doo! Legend Of The Phantosaur,2012-06-27,79.0,"Family, Mystery, Animation, Comedy",198000000.0,504812775.4,AU,2012.0
8907,Death Note: Light Up The New World,2016-11-10,64.0,"Crime, Drama, Horror, Science Fiction, Thriller",104000000.0,986244834.4,AU,2016.0
8908,The Roommate,2011-02-04,54.0,"Thriller, Drama, Horror",16000000.0,52545707.0,US,2011.0
8909,The Body,2012-12-21,76.0,"Thriller, Mystery",89300000.0,459843550.4,ES,2012.0
8910,My Best Fiend,1999-10-07,74.0,Documentary,79500000.0,708023892.4,DE,1999.0
8911,Bent,2018-03-09,54.0,"Thriller, Crime",6140017.8,55429.0,US,2018.0
8912,Kill Your Darlings,2013-10-16,71.0,"Drama, Romance, Thriller",1030064.0,128899822.4,US,2013.0
8913,"Oss 117: Cairo, Nest Of Spies",2008-11-07,73.0,"Crime, Action, Adventure, Comedy",132000000.0,587519945.2,AU,2008.0
8914,This Is It,2009-10-28,72.0,"Music, Documentary",60000000.0,261200000.0,US,2009.0
8915,Homejack Quartet,2018-11-02,60.0,Drama,73800000.0,346352260.6,JP,2018.0
8916,Whisper,2007-11-27,65.0,"Crime, Drama, Horror, Thriller",12000000.0,5285197.0,US,2007.0
8917,Too Old For Fairy Tales,2022-03-18,61.0,"Family, Comedy",122600000.0,281762561.4,PL,2022.0
8918,The Saint,1997-04-17,61.0,"Thriller, Action, Romance, Science Fiction, Adventure",90000000.0,169400000.0,AU,1997.0
8919,Song For Marion,2013-02-22,68.0,"Music, Comedy, Romance, Drama",35504639.8,1697294.0,GB,2013.0
8920,Red Joan,2019-06-06,67.0,"Thriller, History",139000000.0,548469015.6,AU,2019.0
8921,Double Lover,2018-07-05,61.0,"Romance, Thriller, Drama",7110000.0,4248574.0,AU,2018.0
8922,Resistance,2020-07-31,70.0,"War, History, Drama",44720000.0,449753.0,AU,2020.0
8923,Hunt For The Wilderpeople,2016-05-26,77.0,"Adventure, Comedy, Drama",2500000.0,23900842.0,AU,2016.0
8924,Dracula,1958-05-08,73.0,Horror,104880.0,3500000.0,US,1958.0
8925,"Marion, 13 Ans Pour Toujours",2016-09-27,71.0,"Drama, Tv Movie",119000000.0,661124731.6,FR,2016.0
8926,Friend Request,2016-01-07,55.0,"Horror, Thriller",9900000.0,11310835.0,DE,2016.0
8927,3-Headed Shark Attack,2015-07-20,46.0,"Science Fiction, Action, Horror",116300000.0,908280082.0,US,2015.0
8928,Obsessed,2009-04-24,58.0,"Drama, Thriller",20000000.0,73964713.0,US,2009.0
8929,Thale,2012-02-16,54.0,"Horror, Fantasy",100800000.0,116911978.0,NO,2012.0
8930,Tower Block,2012-09-20,59.0,"Thriller, Action",106200000.0,461470455.2,GB,2012.0
8931,A Vigilante,2018-06-10,54.0,"Thriller, Drama",120000000.0,416006494.2,AU,2018.0
8932,Rumble Fish,1984-10-25,70.0,"Action, Crime, Drama",10000000.0,2494480.0,AU,1984.0
8933,Bringing Down The House,2003-05-30,60.0,"Comedy, Drama",20000000.0,164675402.0,AU,2003.0
8934,My Super Ex-Girlfriend,2006-07-20,51.0,"Comedy, Science Fiction, Romance",30000000.0,60772856.0,AU,2006.0
8935,Mary Shelley'S Frankenstein,1994-12-01,64.0,"Drama, Horror, Science Fiction, Romance",45000000.0,112006296.0,AU,1994.0
8936,My Cousin Vinny,1992-05-21,75.0,"Comedy, Crime",11000000.0,52929168.0,AU,1992.0
8937,Little Nemo: Adventures In Slumberland,1989-07-15,67.0,"Adventure, Animation, Family, Fantasy",126000000.0,404506361.0,JP,1989.0
8938,Song Of The Sea,2015-02-19,80.0,"Family, Animation, Fantasy",16311197.0,857522.0,DK,2015.0
8939,Gentlemen Prefer Blondes,1987-06-23,73.0,"Music, Comedy, Romance",2300000.0,5300000.0,AU,1987.0
8940,More Than Miyagi: The Pat Morita Story,2021-02-01,68.0,Documentary,81500000.0,563588855.0,US,2021.0
8941,Kill The Messenger,2014-10-10,66.0,"Crime, Drama, Mystery, Thriller",5000000.0,6656705.0,US,2014.0
8942,Wild At Heart,1990-11-15,70.0,"Crime, Thriller, Romance",9500000.0,14560247.0,AU,1990.0
8943,Wet Highway,1971-12-29,58.0,Thriller,97140000.0,181655466.4,JP,1971.0
8944,An American Tail: The Treasure Of Manhattan Island,2000-02-15,63.0,"Family, Animation, Adventure",112800000.0,520553499.6,US,2000.0
8945,Night Watch,2005-09-29,62.0,"Fantasy, Action, Thriller",10000000.0,50336279.0,AU,2005.0
8946,Wishmaster 3: Beyond The Gates Of Hell,2001-10-23,45.0,"Thriller, Horror, Fantasy",1500000.0,2264858.8,US,2001.0
8947,Nobody'S Fool,2019-03-13,62.0,"Comedy, Romance",19000000.0,29152618.0,AU,2019.0
8948,Earth And Blood,2020-04-17,62.0,"Action, Thriller",38200000.0,319040588.8,FR,2020.0
8949,Miley Cyrus – Endless Summer Vacation (Backyard Sessions),2023-03-10,78.0,"Music, Documentary",104600000.0,959282104.2,US,2023.0
8950,Time Adventure: 5 Seconds Til Climax,1986-12-20,55.0,"Comedy, Science Fiction",79000000.0,373478210.2,JP,1986.0
8951,Alfie,2004-11-05,58.0,"Comedy, Drama, Romance",40000000.0,35195939.0,US,2004.0
8952,Rashomon,1952-03-20,81.0,"Crime, Drama, Mystery",250000.0,96568.0,AU,1952.0
8953,Videodrome,1984-11-15,73.0,"Horror, Mystery, Science Fiction",5952000.0,2120755.0,AU,1984.0
8954,Dream Of Jinsia,2018-06-08,0.0,Romance,181600000.0,175269998.8,KR,2018.0
8955,Oro Y Polvo,2016-04-19,68.0,,81500000.0,563588855.0,MX,2016.0
8956,Intimacy,2001-03-27,64.0,"Romance, Drama, Fantasy",80400000.0,336952152.0,FR,2001.0
8957,Your Name Engraved Herein,2020-09-30,80.0,"Romance, History, Drama",150600000.0,595004425.6,TW,2020.0
8958,How Do You Know,2011-01-26,53.0,"Comedy, Drama, Romance",120000000.0,48668907.0,AU,2011.0
8959,Loving Annabelle,2006-03-08,65.0,"Drama, Romance",1000000.0,5382.0,AU,2006.0
8960,Colonials,2023-04-11,0.0,"Science Fiction, Action",157540000.0,178359863.0,US,2023.0
8961,Romance: Mother'S Friend,2018-07-10,10.0,Romance,201940000.0,38157314.0,KR,2018.0
8962,The Beast,1975-08-20,56.0,"Horror, Drama, Fantasy",148400000.0,417797991.4,FR,1975.0
8963,Things Heard & Seen,2021-04-30,58.0,Horror,70740000.0,431298841.2,AU,2021.0
8964,Larry Crowne,2011-07-21,59.0,"Comedy, Romance, Drama",30000000.0,61449135.0,AU,2011.0
8965,Firestarter,1984-09-06,63.0,"Horror, Thriller, Science Fiction",15000000.0,15136870.0,AU,1984.0
8966,The Professor And The Madman,2020-02-20,72.0,"History, Drama, Mystery, Thriller",25000000.0,6353847.0,AU,2020.0
8967,The Swan Princess: A Royal Family Tale,2014-02-25,61.0,"Family, Animation, Fantasy",30000000.0,203520323.2,US,2014.0
8968,Into The Labyrinth,2019-10-30,63.0,"Thriller, Mystery",4000000.0,2514679.0,IT,2019.0
8969,Airport '77,1977-03-11,56.0,"Action, Adventure, Drama, Thriller",6000000.0,30000000.0,US,1977.0
8970,A Troll In Central Park,1994-10-07,51.0,"Fantasy, Animation, Science Fiction, Family",23000000.0,71368.0,US,1994.0
8971,Blank Check,1994-09-15,58.0,"Comedy, Family",13000000.0,62543292.8,AU,1994.0
8972,The American President,1995-12-14,66.0,"Comedy, Drama, Romance",62000000.0,107822813.0,AU,1995.0
8973,Two Mules For Sister Sara,1970-08-13,70.0,"Adventure, War, Western",2500000.0,5050000.0,MX,1970.0
8974,Dangerous Liaisons,2022-07-08,59.0,"Drama, Romance",24200000.0,10447579.0,FR,2022.0
8975,Dangerous Liaisons,2022-07-08,59.0,"Drama, Romance",14000000.0,34700000.0,FR,2022.0
8976,"Sex First, Love Second",2017-08-03,50.0,"Romance, Drama",63000000.0,652818078.0,KR,2017.0
8977,Kaamelott: The First Chapter,2021-07-21,67.0,"Adventure, Fantasy, Comedy",17516235.0,19002036.0,FR,2021.0
8978,Tekkonkinkreet,2006-10-21,74.0,"Animation, Crime, Thriller",4200000.0,73119058.2,JP,2006.0
8979,Goodbye Christopher Robin,2017-11-23,71.0,"Family, History, Drama",33400939.2,7299662.0,AU,2017.0
8980,Love Story,2007-02-07,68.0,"Romance, Drama",2200000.0,136400000.0,AU,2007.0
8981,Mr. Six,2016-01-01,68.0,"Crime, Action, Drama",250000.0,204500032.6,AU,2016.0
8982,Pathfinder,2007-06-19,56.0,"Adventure, Action",45000000.0,30822861.0,AU,2007.0
8983,Zero Fucks Given,2022-03-02,64.0,"Comedy, Drama",115500000.0,365470598.0,FR,2022.0
8984,Asphalt Burning,2020-10-14,54.0,"Action, Comedy",8129089.0,21236029.8,NO,2020.0
8985,Fright Night Part 2,1988-12-07,64.0,"Horror, Comedy",39452225.8,2983784.0,US,1988.0
8986,The Light Between Oceans,2016-10-18,71.0,"Drama, Romance",20000000.0,22281732.0,AU,2016.0
8987,Ted K,2022-02-18,62.0,"Drama, Crime",108000000.0,231592198.6,US,2022.0
8988,Sweet Whip,2013-09-21,59.0,"Thriller, Drama, Romance, Mystery, Horror",83000000.0,573531148.0,JP,2013.0
8989,Triumph Of The Will,1935-03-28,71.0,Documentary,90100000.0,414551647.4,DE,1935.0
8990,The Devil'S Rejects,2005-10-13,68.0,"Drama, Horror, Crime",7000000.0,20901859.0,AU,2005.0
8991,Skin,2018-08-18,66.0,Drama,47220616.4,319773152.6,US,2018.0
8992,The Personal History Of David Copperfield,2020-07-02,65.0,Comedy,15600000.0,13207442.0,AU,2020.0
8993,Island Of Fire,1991-08-01,61.0,"Crime, Drama, Action, Thriller",175000000.0,580671589.2,HK,1991.0
8994,Странный Дом,2023-04-06,0.0,"Science Fiction, Thriller",228540000.0,175269998.8,RU,2023.0
8995,10X10,2018-04-13,53.0,Thriller,5860000.0,68260.0,US,2018.0
8996,The Misfits,1961-04-13,69.0,"Western, Drama, Action, Romance",4000000.0,8200000.0,AU,1961.0
8997,Baby On Board,2009-06-09,49.0,"Comedy, Romance",8000000.0,2862233.6,US,2009.0
8998,Chaplin,1993-02-18,75.0,Drama,31000000.0,9493259.0,AU,1993.0
8999,The Dark Crystal,1983-04-22,71.0,"Adventure, Family, Fantasy, Animation",15000000.0,40577001.0,AU,1983.0
9000,Hope Springs,2012-08-23,63.0,"Drama, Comedy, Romance",30000000.0,133085295.0,AU,2012.0
9001,Now And Then,1996-03-14,69.0,"Comedy, Drama, Romance",12000000.0,27400000.0,AU,1996.0
9002,My Big Fat Greek Wedding,2002-06-27,65.0,"Comedy, Drama, Romance",5000000.0,374890034.0,AU,2002.0
9003,Delivery Man,2014-12-18,63.0,Comedy,22000000.0,55616322.0,AU,2014.0
9004,Hunter Hunter,2021-04-07,64.0,"Horror, Thriller, Mystery",126000000.0,251777647.4,AU,2021.0
9005,Precious Cargo,2016-04-22,52.0,"Action, Crime, Thriller",10500000.0,100659.0,US,2016.0
9006,Spencer,2022-01-20,69.0,Drama,18000000.0,14000000.0,AU,2022.0
9007,Fate/Stay Night: Unlimited Blade Works,2013-01-03,71.0,"Action, Fantasy, Animation",119940523.8,257908954.2,AU,2013.0
9008,Thank You For Smoking,2006-08-17,72.0,"Comedy, Drama",6500000.0,24793509.0,AU,2006.0
9009,Restraint,2008-08-19,60.0,"Drama, Thriller",134200000.0,264583010.6,AU,2008.0
9010,U Turn,1997-10-03,66.0,"Crime, Drama, Thriller",19000000.0,6682098.0,US,1997.0
9011,Jesus,2016-09-19,60.0,Drama,73800000.0,346352260.6,ES,2016.0
9012,Seance,2021-09-29,58.0,Horror,70740000.0,431298841.2,AU,2021.0
9013,The Birdcage,1996-04-18,70.0,Comedy,31000000.0,185260553.0,AU,1996.0
9014,The Red Ghost,2020-06-10,65.0,"War, Drama, History",82400000.0,336480694.6,RU,2020.0
9015,Countdown To Death: Pablo Escobar,2017-01-24,69.0,Documentary,111600000.0,767228967.6,CO,2017.0
9016,Kuch Kuch Hota Hai,1998-10-16,76.0,"Romance, Drama",153000.0,15306000.0,IN,1998.0
9017,The Candy Witch,2020-06-04,59.0,Horror,81200000.0,642941655.2,GB,2020.0
9018,The Sisters S-Scandal,2017-08-03,18.0,"Drama, Romance",9541040.0,160966606.8,KR,2017.0
9019,Get Over It,2001-03-08,56.0,"Comedy, Romance",10000000.0,19860259.0,US,2001.0
9020,"Men, Women & Children",2014-12-17,65.0,"Drama, Comedy",37595000.0,461162.0,AU,2014.0
9021,13 Ghosts,1960-08-05,58.0,Horror,70740000.0,431298841.2,US,1960.0
9022,Shinjuku Incident,2009-04-02,66.0,"Drama, Action, Thriller, Crime",15000000.0,5461200.0,HK,2009.0
9023,The Book Thief,2014-01-09,75.0,Drama,19000000.0,76086711.0,AU,2014.0
9024,Geek Charming,2011-11-11,66.0,"Comedy, Drama, Family, Tv Movie",115800000.0,516948295.2,US,2011.0
9025,Behind The Curve,2019-02-28,63.0,Documentary,90000000.0,433079565.6,AU,2019.0
9026,Operation Y And Other Shurik'S Adventures,1965-07-24,79.0,"Comedy, Romance, Crime",67800000.0,791480522.4,SU,1965.0
9027,The Last Mimzy,2007-02-09,63.0,"Drama, Science Fiction, Adventure",7855689.0,27308918.0,US,2007.0
9028,Never Look Away,2019-06-20,78.0,"Drama, Thriller, Romance",29073270.6,4831836.0,AU,2019.0
9029,Monk Comes Down The Mountain,2015-07-03,51.0,"Action, Comedy",102400000.0,432729205.6,CN,2015.0
9030,The Scarlet Letter,1995-10-13,61.0,"Drama, Romance, Western",50000000.0,10359006.0,US,1995.0
9031,Mother,2009-05-28,77.0,"Crime, Drama, Mystery, Thriller",5000000.0,17112713.0,KR,2009.0
9032,Juice,1992-01-17,73.0,"Crime, Drama, Thriller",5000000.0,20146880.0,US,1992.0
9033,Femme Fatale,2008-10-11,62.0,"Thriller, Crime, Romance",35000000.0,16830252.0,AU,2008.0
9034,The Mexican,2001-04-24,59.0,"Action, Comedy, Crime, Romance",40000000.0,145238250.0,AU,2001.0
9035,Pet Girl: Secret Helper,2020-12-10,40.0,"Drama, Romance",101800000.0,567601271.2,KR,2020.0
9036,The Flood,2023-04-06,0.0,Drama,174600000.0,175269998.8,RU,2023.0
9037,Sleeping Beauties,2017-07-27,45.0,"Fantasy, Comedy",139500000.0,875460451.2,US,2017.0
9038,Christmas With The Kranks,2004-12-02,62.0,"Comedy, Family",50000000.0,96469187.0,AU,2004.0
9039,Cruel Intentions 3,2004-05-25,46.0,Drama,89200000.0,450005002.8,US,2004.0
9040,Mom'S Friend 5,2018-08-24,0.0,Romance,181600000.0,175269998.8,KR,2018.0
9041,Body Of Evidence,1993-01-21,49.0,"Drama, Thriller, Romance",30000000.0,38000000.0,AU,1993.0
9042,American Psycho Ii: All American Girl,2002-04-22,46.0,"Horror, Thriller",10000000.0,7515217.4,US,2002.0
9043,Ardor,2002-11-08,48.0,"Drama, Thriller",74200000.0,937727043.8,KR,2002.0
9044,Breathless,1960-03-16,76.0,"Drama, Crime",7000000.0,19910002.0,FR,1960.0
9045,Hijra In Between,2018-06-10,72.0,"Romance, Drama, Tv Movie",118200000.0,1160524937.0,TW,2018.0
9046,Descarrilados,2021-08-20,56.0,Comedy,88200000.0,557019596.4,ES,2021.0
9047,Woman In Gold,2015-05-21,73.0,Drama,11000000.0,58586407.0,AU,2015.0
9048,Fantasia 2000,2000-06-01,70.0,"Animation, Family, Music",80000000.0,60655420.0,AU,2000.0
9049,Steel Magnolias,1990-02-15,72.0,"Comedy, Drama, Romance",15000000.0,95904091.0,AU,1990.0
9050,The Photographer Of Mauthausen,2018-10-26,70.0,"Drama, History, Thriller",103171600.0,648212671.0,ES,2018.0
9051,The Monster,2016-11-11,55.0,"Horror, Drama",2700000.0,3840741.0,US,2016.0
9052,Real Genius,1986-05-08,67.0,"Comedy, Romance, Science Fiction",8000000.0,12952019.0,AU,1986.0
9053,Looney Tunes: Rabbits Run,2015-08-04,61.0,"Comedy, Animation",120540000.0,447168573.6,US,2015.0
9054,3 Ninjas Knuckle Up,1995-04-07,51.0,"Family, Adventure, Action, Comedy",4140000.0,413479.0,US,1995.0
9055,Kramer Vs. Kramer,1980-03-13,76.0,Drama,8000000.0,106260000.0,AU,1980.0
9056,Let The Bullets Fly,2010-12-20,76.0,"Action, Comedy",24309793.2,104731450.0,CN,2010.0
9057,A Hollywood Christmas,2022-12-01,60.0,"Comedy, Romance",51400000.0,229180648.2,US,2022.0
